OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
SO57120,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,29.994,89.982,0,7.1986,2.2496
SO57120,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2294.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,1376.994,2753.988,0,220.319,68.8497
SO57120,Bike Wash - Dissolver,NA,Accessories,Cleaners,7.95,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,4.77,14.31,0,1.1448,0.3578
SO57120,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,20.994,41.988,0,3.359,1.0497
SO57120,"Classic Vest, M",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,38.1,114.3,0,9.144,2.8575
SO57120,LL Mountain Seat/Saddle,NA,Components,Saddles,27.12,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,16.272,16.272,0,1.3018,0.4068
SO57120,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2294.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,1376.994,2753.988,0,220.319,68.8497
SO57120,"Mountain-500 Black, 44",Black,Bikes,Mountain Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,323.994,323.994,0,25.9195,8.0999
SO57120,HL Mountain Seat/Saddle,NA,Components,Saddles,52.64,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,31.584,94.752,0,7.5802,2.3688
SO57120,"Mountain-400-W Silver, 40",Silver,Bikes,Mountain Bikes,769.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,6,461.694,2770.164,0,221.6131,69.2541
SO57120,"Half-Finger Gloves, M",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,5,14.694,73.47,0,5.8776,1.8368
SO57120,HL Mountain Handlebars,NA,Components,Handlebars,120.27,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,72.162,144.324,0,11.5459,3.6081
SO57120,"Mountain-500 Silver, 40",Silver,Bikes,Mountain Bikes,564.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,338.994,338.994,0,27.1195,8.4749
SO57120,"Women's Mountain Shorts, S",Black,Clothing,Shorts,69.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,7,41.994,293.958,0,23.5166,7.349
SO57120,"Short-Sleeve Classic Jersey, L",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,5,32.394,161.97,0,12.9576,4.0493
SO57120,HL Mountain Pedal,Silver/Black,Components,Pedals,80.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,5,48.594,242.97,0,19.4376,6.0743
SO57120,"Short-Sleeve Classic Jersey, XL",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,7,32.394,226.758,0,18.1406,5.669
SO57121,Bike Wash - Dissolver,NA,Accessories,Cleaners,7.95,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,4.77,4.77,0,0.3816,0.1193
SO57121,"Road-750 Black, 52",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,4,323.994,1295.976,0,103.6781,32.3994
SO57121,"Sport-100 Helmet, Black",Black,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,6,20.994,125.964,0,10.0771,3.1491
SO57121,"Road-550-W Yellow, 48",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,672.294,2016.882,0,161.3506,50.4221
SO57121,"Road-550-W Yellow, 38",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,672.294,1344.588,0,107.567,33.6147
SO57121,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,29.994,29.994,0,2.3995,0.7499
SO57121,"Sport-100 Helmet, Red",Red,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,20.994,41.988,0,3.359,1.0497
SO57121,LL Road Pedal,Silver/Black,Components,Pedals,40.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,4,24.294,97.176,0,7.7741,2.4294
SO57121,"Road-750 Black, 58",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,4,323.994,1295.976,0,103.6781,32.3994
SO57121,AWC Logo Cap,Multi,Clothing,Caps,8.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,5.394,26.97,0,2.1576,0.6743
SO57121,"Racing Socks, M",White,Clothing,Socks,8.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Central,11,5.2142,56.2091,1.1471,4.4967,1.4052
SO57121,"Road-250 Black, 52",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,1466.01,2932.02,0,234.5616,73.3005
SO57121,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,20.994,104.97,0,8.3976,2.6243
SO57121,"Road-350-W Yellow, 48",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,1020.594,1020.594,0,81.6475,25.5149
SO57121,"Road-550-W Yellow, 42",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,672.294,672.294,0,53.7835,16.8074
SO57121,"Short-Sleeve Classic Jersey, S",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,32.394,161.97,0,12.9576,4.0493
SO57121,"Road-350-W Yellow, 44",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,4,1020.594,4082.376,0,326.5901,102.0594
SO57121,"Road-350-W Yellow, 42",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,6,1020.594,6123.564,0,489.8851,153.0891
SO57121,HL Road Pedal,Silver/Black,Components,Pedals,80.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,48.594,97.188,0,7.775,2.4297
SO57121,"Short-Sleeve Classic Jersey, XL",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,32.394,161.97,0,12.9576,4.0493
SO57121,"Short-Sleeve Classic Jersey, L",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,4,32.394,129.576,0,10.3661,3.2394
SO57121,"Half-Finger Gloves, M",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,14.694,73.47,0,5.8776,1.8368
SO57121,Water Bottle - 30 oz.,NA,Accessories,Bottles and Cages,4.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,2.994,8.982,0,0.7186,0.2246
SO57121,"Road-550-W Yellow, 44",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,672.294,2016.882,0,161.3506,50.4221
SO57121,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,29.994,149.97,0,11.9976,3.7493
SO57121,Hydration Pack - 70 oz.,Silver,Accessories,Hydration Packs,54.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,32.994,98.982,0,7.9186,2.4746
SO57121,"Road-350-W Yellow, 40",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,1020.594,3061.782,0,244.9426,76.5446
SO57121,"Road-550-W Yellow, 40",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,672.294,2016.882,0,161.3506,50.4221
SO57121,"Road-250 Red, 58",Red,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,1466.01,1466.01,0,117.2808,36.6503
SO57121,ML Road Pedal,Silver/Black,Components,Pedals,62.09,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,37.254,111.762,0,8.941,2.7941
SO57121,"Road-250 Black, 44",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,1466.01,7330.05,0,586.404,183.2513
SO57121,Hitch Rack - 4-Bike,NA,Accessories,Bike Racks,120,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,8,72,576,0,46.08,14.4
SO57121,"Classic Vest, M",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,7,38.1,266.7,0,21.336,6.6675
SO57121,"Road-750 Black, 48",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,323.994,323.994,0,25.9195,8.0999
SO57121,"Racing Socks, L",White,Clothing,Socks,8.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Central,11,5.2142,56.2091,1.1471,4.4967,1.4052
SO57121,"Classic Vest, S",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,3,38.1,114.3,0,9.144,2.8575
SO57121,"Road-250 Black, 58",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,1,1466.01,1466.01,0,117.2808,36.6503
SO57121,"Road-750 Black, 44",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,5,323.994,1619.97,0,129.5976,40.4993
SO57121,"Road-250 Black, 48",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,6,1466.01,8796.06,0,703.6848,219.9015
SO57122,"LL Road Frame - Black, 52",Black,Components,Road Frames,337.22,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,202.332,606.996,0,48.5597,15.1749
SO57122,"ML Road Frame-W - Yellow, 38",Yellow,Components,Road Frames,594.83,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,356.898,356.898,0,28.5518,8.9225
SO57122,AWC Logo Cap,Multi,Clothing,Caps,8.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Canada,16,4.9445,75.1564,3.9556,6.0125,1.8789
SO57122,"Racing Socks, L",White,Clothing,Socks,8.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,6,5.394,32.364,0,2.5891,0.8091
SO57122,"Sport-100 Helmet, Red",Red,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,20.994,83.976,0,6.7181,2.0994
SO57122,"Road-250 Black, 44",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,1466.01,1466.01,0,117.2808,36.6503
SO57122,Patch Kit/8 Patches,NA,Accessories,Tires and Tubes,2.29,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,1.374,2.748,0,0.2198,0.0687
SO57122,ML Road Pedal,Silver/Black,Components,Pedals,62.09,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,37.254,37.254,0,2.9803,0.9314
SO57122,Hydration Pack - 70 oz.,Silver,Accessories,Hydration Packs,54.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,8,32.994,263.952,0,21.1162,6.5988
SO57122,"Road-350-W Yellow, 40",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,1020.594,2041.188,0,163.295,51.0297
SO57122,"Road-350-W Yellow, 48",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,8,1020.594,8164.752,0,653.1802,204.1188
SO57122,"Road-350-W Yellow, 42",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,1020.594,2041.188,0,163.295,51.0297
SO57122,"Half-Finger Gloves, L",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,5,14.694,73.47,0,5.8776,1.8368
SO57122,"Short-Sleeve Classic Jersey, S",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,32.394,97.182,0,7.7746,2.4296
SO57122,"Short-Sleeve Classic Jersey, L",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,8,32.394,259.152,0,20.7322,6.4788
SO57122,"Road-750 Black, 48",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,323.994,1295.976,0,103.6781,32.3994
SO57122,"Classic Vest, M",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,8,38.1,304.8,0,24.384,7.62
SO57122,"Road-550-W Yellow, 48",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,672.294,2016.882,0,161.3506,50.4221
SO57122,"Road-550-W Yellow, 38",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,672.294,2689.176,0,215.1341,67.2294
SO57122,"Short-Sleeve Classic Jersey, XL",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,3,32.394,97.182,0,7.7746,2.4296
SO57122,Water Bottle - 30 oz.,NA,Accessories,Bottles and Cages,4.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Canada,12,2.8942,34.0358,0.6946,2.7229,0.8509
SO57122,"ML Road Frame-W - Yellow, 48",Yellow,Components,Road Frames,594.83,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,356.898,713.796,0,57.1037,17.8449
SO57122,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Canada,12,28.9942,340.9718,6.9586,27.2777,8.5243
SO57122,Hitch Rack - 4-Bike,NA,Accessories,Bike Racks,120,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Canada,15,66,940.5,49.5,75.24,23.5125
SO57122,"LL Road Frame - Black, 58",Black,Components,Road Frames,337.22,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,202.332,809.328,0,64.7462,20.2332
SO57122,"Half-Finger Gloves, M",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,14.694,58.776,0,4.7021,1.4694
SO57122,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Canada,14,28.9942,397.8004,8.1184,31.824,9.945
SO57122,"Road-750 Black, 52",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,323.994,647.988,0,51.839,16.1997
SO57122,"Half-Finger Gloves, S",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,14.694,58.776,0,4.7021,1.4694
SO57122,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,29.994,119.976,0,9.5981,2.9994
SO57122,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,8,20.994,167.952,0,13.4362,4.1988
SO57122,"Road-750 Black, 58",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,2,323.994,647.988,0,51.839,16.1997
SO57122,Bike Wash - Dissolver,NA,Accessories,Cleaners,7.95,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,4,4.77,19.08,0,1.5264,0.477
SO57122,"Classic Vest, S",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Canada,14,36.83,505.3076,10.3124,40.4246,12.6327
SO57122,"Sport-100 Helmet, Black",Black,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,6,20.994,125.964,0,10.0771,3.1491
SO57122,HL Road Pedal,Silver/Black,Components,Pedals,80.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Canada,1,48.594,48.594,0,3.8875,1.2149
SO57123,HL Road Handlebars,NA,Components,Handlebars,120.27,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,1,72.162,72.162,0,5.773,1.8041
SO57123,"Road-250 Black, 52",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,1,1466.01,1466.01,0,117.2808,36.6503
SO57123,"HL Road Frame - Black, 44",Black,Components,Road Frames,1431.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,3,858.9,2576.7,0,206.136,64.4175
SO57123,"HL Road Frame - Red, 44",Red,Components,Road Frames,1431.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,1,858.9,858.9,0,68.712,21.4725
SO57124,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2319.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Central,2,1391.994,2783.988,0,222.719,69.5997
SO57125,Hydration Pack - 70 oz.,Silver,Accessories,Hydration Packs,54.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,4,32.994,131.976,0,10.5581,3.2994
SO57125,Patch Kit/8 Patches,NA,Accessories,Tires and Tubes,2.29,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,5,1.374,6.87,0,0.5496,0.1718
SO57125,Water Bottle - 30 oz.,NA,Accessories,Bottles and Cages,4.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,9,2.994,26.946,0,2.1557,0.6737
SO57125,"Short-Sleeve Classic Jersey, S",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,5,32.394,161.97,0,12.9576,4.0493
SO57125,"Half-Finger Gloves, L",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,3,14.694,44.082,0,3.5266,1.1021
SO57125,"Half-Finger Gloves, S",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,2,14.694,29.388,0,2.351,0.7347
SO57125,"Road-350-W Yellow, 42",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,4,1020.594,4082.376,0,326.5901,102.0594
SO57125,LL Road Pedal,Silver/Black,Components,Pedals,40.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,1,24.294,24.294,0,1.9435,0.6074
SO57125,Bike Wash - Dissolver,NA,Accessories,Cleaners,7.95,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,10,4.77,47.7,0,3.816,1.1925
SO57125,"Classic Vest, M",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Northeast,17,34.925,564.0388,29.6863,45.1231,14.101
SO57125,"Short-Sleeve Classic Jersey, L",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Northeast,16,29.6945,451.3564,23.7556,36.1085,11.2839
SO57125,"Half-Finger Gloves, M",Black,Clothing,Gloves,24.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,7,14.694,102.858,0,8.2286,2.5715
SO57125,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 11 to 14,Northeast,14,28.9942,397.8004,8.1184,31.824,9.945
SO57125,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,5,29.994,149.97,0,11.9976,3.7493
SO57125,"Short-Sleeve Classic Jersey, XL",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Northeast,22,29.6945,620.6151,32.664,49.6492,15.5154
SO57125,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,8,20.994,167.952,0,13.4362,4.1988
SO57125,"Road-350-W Yellow, 40",Yellow,Bikes,Road Bikes,1700.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,8,1020.594,8164.752,0,653.1802,204.1188
SO57125,"Classic Vest, S",Blue,Clothing,Vests,63.5,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Northeast,18,34.925,597.2175,31.4325,47.7774,14.9304
SO57125,"Sport-100 Helmet, Black",Black,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,4,20.994,83.976,0,6.7181,2.0994
SO57125,"Road-750 Black, 52",Black,Bikes,Road Bikes,539.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,2,323.994,647.988,0,51.839,16.1997
SO57125,"LL Road Frame - Black, 52",Black,Components,Road Frames,337.22,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,2,202.332,404.664,0,32.3731,10.1166
SO57125,Hitch Rack - 4-Bike,NA,Accessories,Bike Racks,120,4/30/2013,05-12-2013,05-07-2013,Volume Discount 15 to 24,Northeast,16,66,1003.2,52.8,80.256,25.08
SO57125,AWC Logo Cap,Multi,Clothing,Caps,8.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,9,5.394,48.546,0,3.8837,1.2137
SO57125,"Sport-100 Helmet, Red",Red,Accessories,Helmets,34.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,10,20.994,209.94,0,16.7952,5.2485
SO57125,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,49.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Northeast,2,29.994,59.988,0,4.799,1.4997
SO57126,"Road-250 Black, 52",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,2,1466.01,2932.02,0,234.5616,73.3005
SO57126,"HL Road Frame - Black, 44",Black,Components,Road Frames,1431.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,2,858.9,1717.8,0,137.424,42.945
SO57126,"ML Road Frame-W - Yellow, 38",Yellow,Components,Road Frames,594.83,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,2,356.898,713.796,0,57.1037,17.8449
SO57126,ML Road Pedal,Silver/Black,Components,Pedals,62.09,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,2,37.254,74.508,0,5.9606,1.8627
SO57126,"LL Road Frame - Black, 52",Black,Components,Road Frames,337.22,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,1,202.332,202.332,0,16.1866,5.0583
SO57126,"Road-550-W Yellow, 42",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,3,672.294,2016.882,0,161.3506,50.4221
SO57126,"Road-550-W Yellow, 38",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,4,672.294,2689.176,0,215.1341,67.2294
SO57126,"HL Road Frame - Red, 44",Red,Components,Road Frames,1431.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,3,858.9,2576.7,0,206.136,64.4175
SO57126,HL Road Handlebars,NA,Components,Handlebars,120.27,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,2,72.162,144.324,0,11.5459,3.6081
SO57126,"Road-250 Black, 44",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,3,1466.01,4398.03,0,351.8424,109.9508
SO57126,"Racing Socks, M",White,Clothing,Socks,8.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,3,5.394,16.182,0,1.2946,0.4046
SO57126,"ML Road Frame-W - Yellow, 48",Yellow,Components,Road Frames,594.83,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,3,356.898,1070.694,0,85.6555,26.7674
SO57126,"Road-250 Black, 48",Black,Bikes,Road Bikes,2443.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,2,1466.01,2932.02,0,234.5616,73.3005
SO57126,"Road-550-W Yellow, 40",Yellow,Bikes,Road Bikes,1120.49,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,1,672.294,672.294,0,53.7835,16.8074
SO57126,"HL Road Frame - Red, 62",Red,Components,Road Frames,1431.5,4/30/2013,05-12-2013,05-07-2013,No Discount,Southeast,4,858.9,3435.6,0,274.848,85.89
SO57127,"Touring-3000 Blue, 50",Blue,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,3,445.41,1336.23,0,106.8984,33.4058
SO57127,"Touring-1000 Blue, 60",Blue,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,3,1430.442,4291.326,0,343.3061,107.2832
SO57127,"HL Touring Frame - Yellow, 60",Yellow,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,3,602.346,1807.038,0,144.563,45.176
SO57127,"Touring-3000 Yellow, 54",Yellow,Bikes,Touring Bikes,742.35,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,1,445.41,445.41,0,35.6328,11.1353
SO57127,"Short-Sleeve Classic Jersey, S",Yellow,Clothing,Jerseys,53.99,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,1,32.394,32.394,0,2.5915,0.8099
SO57127,HL Touring Seat/Saddle,NA,Components,Saddles,52.64,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,1,31.584,31.584,0,2.5267,0.7896
SO57127,"LL Touring Frame - Yellow, 62",Yellow,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,1,200.052,200.052,0,16.0042,5.0013
SO57127,"Touring-2000 Blue, 54",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,8,728.91,5831.28,0,466.5024,145.782
SO57127,"LL Touring Frame - Blue, 50",Blue,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,2,200.052,400.104,0,32.0083,10.0026
SO57127,"HL Touring Frame - Blue, 54",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,2,602.346,1204.692,0,96.3754,30.1173
SO57127,"Touring-1000 Yellow, 50",Yellow,Bikes,Touring Bikes,2384.07,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,2,1430.442,2860.884,0,228.8707,71.5221
SO57127,"Touring-2000 Blue, 46",Blue,Bikes,Touring Bikes,1214.85,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,2,728.91,1457.82,0,116.6256,36.4455
SO57127,"HL Touring Frame - Blue, 60",Blue,Components,Touring Frames,1003.91,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,1,602.346,602.346,0,48.1877,15.0587
SO57127,"LL Touring Frame - Yellow, 44",Yellow,Components,Touring Frames,333.42,4/30/2013,05-12-2013,05-07-2013,No Discount,Australia,1,200.052,200.052,0,16.0042,5.0013
